LCLid,KWH/hh (per half hour)
MAC000008,0.48
MAC000008,0.553
MAC000008,1.102
MAC000008,0.534
MAC000008,0.438
MAC000008,0.608
MAC000008,0.582
MAC000008,0.558
MAC000008,0.571
MAC000008,0.612
MAC000008,0.555
MAC000008,0.434
MAC000008,0.597
MAC000008,0.739
MAC000008,0.586
MAC000008,0.471
MAC000008,0.44
MAC000008,0.58
MAC000008,0.514
MAC000008,0.451
MAC000008,0.547
MAC000008,0.385
MAC000008,0.319
MAC000008,0.312
MAC000008,0.222
MAC000008,0.206
MAC000008,0.201
MAC000008,0.204
MAC000008,0.203
MAC000008,0.192
MAC000008,0.204
MAC000008,0.265
MAC000008,0.244
MAC000008,0.234
MAC000008,0.247
MAC000008,0.214
MAC000008,0.253
MAC000008,0.32
MAC000008,0.236
MAC000008,0.252
MAC000008,0.248
MAC000008,0.291
MAC000008,0.274
MAC000008,0.248
MAC000008,0.262
MAC000008,0.282
MAC000008,0.227
MAC000008,0.176
MAC000008,0.239
MAC000008,0.274
MAC000008,0.25
MAC000008,0.342
MAC000008,0.344
MAC000008,0.301
MAC000008,0.262
MAC000008,0.157
MAC000008,0.191
MAC000008,0.172
MAC000008,0.382
MAC000008,0.278
MAC000008,0.369
MAC000008,0.34
MAC000008,0.419
MAC000008,0.416
MAC000008,0.272
MAC000008,0.297
MAC000008,0.282
MAC000008,0.263
MAC000008,0.274
MAC000008,0.282
MAC000008,0.311
MAC000008,0.274
MAC000008,0.304
MAC000008,0.198
MAC000008,0.255
MAC000008,0.221
MAC000008,0.172
MAC000008,0.166
MAC000008,0.18
MAC000008,0.156
MAC000008,0.168
MAC000008,0.187
MAC000008,0.151
MAC000008,0.183
MAC000008,0.167
MAC000008,0.164
MAC000008,0.171
MAC000008,0.168
MAC000008,0.181
MAC000008,0.177
MAC000008,0.221
MAC000008,0.311
MAC000008,0.31
MAC000008,0.54
MAC000008,1.16
MAC000008,0.483
MAC000008,0.649
MAC000008,0.736
MAC000008,0.511
MAC000008,1.118
MAC000008,0.56
MAC000008,0.752
MAC000008,0.514
MAC000008,1.4220001
MAC000008,0.563
MAC000008,0.658
MAC000008,0.633
MAC000008,0.765
MAC000008,0.636
MAC000008,0.668
MAC000008,0.619
MAC000008,0.612
MAC000008,0.576
MAC000008,0.517
MAC000008,0.452
MAC000008,0.557
MAC000008,0.469
MAC000008,0.45
MAC000008,0.37
MAC000008,0.418
MAC000008,0.278
MAC000008,0.273
MAC000008,0.238
MAC000008,0.244
MAC000008,0.239
MAC000008,0.245
MAC000008,0.224
MAC000008,0.257
MAC000008,0.239
MAC000008,0.24
MAC000008,0.262
MAC000008,0.254
MAC000008,0.211
MAC000008,0.303
MAC000008,0.268
MAC000008,0.238
MAC000008,0.219
MAC000008,0.245
MAC000008,0.235
MAC000008,0.373
MAC000008,0.399
MAC000008,0.379
MAC000008,0.356
MAC000008,0.289
MAC000008,0.3
MAC000008,0.551
MAC000008,1.022
MAC000008,0.613
MAC000008,0.786
MAC000008,0.656
MAC000008,0.735
MAC000008,0.662
MAC000008,0.42
MAC000008,0.535
MAC000008,0.554
MAC000008,0.491
MAC000008,0.554
MAC000008,0.25
MAC000008,0.236
MAC000008,0.225
MAC000008,0.238
MAC000008,0.213
MAC000008,0.238
MAC000008,0.345
MAC000008,0.468
MAC000008,0.345
MAC000008,0.326
MAC000008,0.266
MAC000008,0.321
MAC000008,0.303
MAC000008,0.274
MAC000008,0.261
MAC000008,0.274
MAC000008,0.253
MAC000008,0.284
MAC000008,0.323
MAC000008,0.3
MAC000008,0.272
MAC000008,0.366
MAC000008,0.305
MAC000008,0.294
MAC000008,0.303
MAC000008,0.371
MAC000008,0.261
MAC000008,0.269
MAC000008,0.252
MAC000008,0.26
MAC000008,0.421
MAC000008,0.462
MAC000008,0.386
MAC000008,0.285
MAC000008,0.281
MAC000008,0.234
MAC000008,0.269
MAC000008,0.261
MAC000008,0.252
MAC000008,0.456
MAC000008,0.438
MAC000008,0.713
MAC000008,0.395
MAC000008,1.3660001
MAC000008,0.374
MAC000008,0.688
MAC000008,0.933
MAC000008,0.799
MAC000008,0.987
MAC000008,0.729
MAC000008,0.737
MAC000008,0.552
MAC000008,0.726
MAC000008,0.509
MAC000008,0.483
MAC000008,0.352
MAC000008,0.396
MAC000008,0.33
MAC000008,0.306
MAC000008,0.308
MAC000008,0.319
MAC000008,0.263
MAC000008,0.292
MAC000008,0.269
MAC000008,0.263
MAC000008,0.284
MAC000008,0.296
MAC000008,0.287
MAC000008,0.283
MAC000008,0.303
MAC000008,0.269
MAC000008,0.332
MAC000008,0.293
MAC000008,0.356
MAC000008,0.332
MAC000008,0.45
MAC000008,0.395
MAC000008,0.354
MAC000008,0.404
MAC000008,0.398
MAC000008,0.459
MAC000008,0.384
MAC000008,0.318
MAC000008,0.319
MAC000008,0.344
MAC000008,0.368
MAC000008,0.305
MAC000008,0.346
MAC000008,0.318
MAC000008,0.313
MAC000008,0.323
MAC000008,0.338
MAC000008,0.421
MAC000008,0.801
MAC000008,0.531
MAC000008,0.755
MAC000008,0.594
MAC000008,0.517
MAC000008,0.428
MAC000008,0.491
MAC000008,0.468
MAC000008,0.478
MAC000008,0.506
MAC000008,0.548
MAC000008,0.481
MAC000008,0.471
MAC000008,0.379
MAC000008,0.344
MAC000008,0.343
MAC000008,0.35
MAC000008,0.38
MAC000008,0.328
MAC000008,0.327
MAC000008,0.303
MAC000008,0.326
MAC000008,0.325
MAC000008,0.356
MAC000008,0.316
MAC000008,0.333
MAC000008,0.308
MAC000008,0.476
MAC000008,0.36
MAC000008,0.301
MAC000008,0.365
MAC000008,0.346
MAC000008,0.263
MAC000008,0.268
MAC000008,0.293
MAC000008,0.277
MAC000008,0.297
MAC000008,0.269
MAC000008,0.261
MAC000008,0.269
MAC000008,0.327
MAC000008,0.37
MAC000008,1.4529999
MAC000008,0.612
MAC000008,0.674
MAC000008,0.848
MAC000008,0.56
MAC000008,0.512
MAC000008,0.483
MAC000008,0.278
MAC000008,0.27
MAC000008,0.434
MAC000008,0.594
MAC000008,0.776
MAC000008,0.527
MAC000008,0.402
MAC000008,0.444
MAC000008,0.415
MAC000008,0.417
MAC000008,0.344
MAC000008,0.309
MAC000008,0.301
MAC000008,0.296
MAC000008,0.304
MAC000008,0.274
MAC000008,0.274
MAC000008,0.327
MAC000008,0.314
MAC000008,0.236
MAC000008,0.28
MAC000008,0.252
MAC000008,0.247
MAC000008,0.289
MAC000008,0.296
MAC000008,0.23
MAC000008,0.304
MAC000008,0.252
MAC000008,0.337
MAC000008,0.801
MAC000008,0.493
MAC000008,0.249
MAC000008,0.534
MAC000008,0.289
MAC000008,1.281
MAC000008,0.664
MAC000008,0.713
MAC000008,0.541
MAC000008,0.848
MAC000008,0.558
MAC000008,0.595
MAC000008,0.502
MAC000008,0.572
MAC000008,0.333
MAC000008,0.564
MAC000008,0.282
MAC000008,0.419
MAC000008,0.818
MAC000008,0.862
MAC000008,0.371
MAC000008,0.762
MAC000008,0.621
MAC000008,0.525
MAC000008,0.489
MAC000008,0.629
MAC000008,0.462
MAC000008,0.515
MAC000008,0.497
MAC000008,0.73
MAC000008,0.483
MAC000008,0.632
MAC000008,0.318
MAC000008,0.295
MAC000008,0.278
MAC000008,0.325
MAC000008,0.321
MAC000008,0.313
MAC000008,0.303
MAC000008,0.305
MAC000008,0.28
MAC000008,0.299
MAC000008,0.304
MAC000008,0.292
MAC000008,0.315
MAC000008,0.299
MAC000008,0.302
MAC000008,0.287
MAC000008,0.322
MAC000008,0.329
MAC000008,0.359
MAC000008,0.405
MAC000008,0.363
MAC000008,0.397
MAC000008,0.282
MAC000008,0.261
MAC000008,0.233
MAC000008,0.268
MAC000008,0.252
MAC000008,0.252
MAC000008,0.28
MAC000008,0.283
MAC000008,0.228
MAC000008,0.262
MAC000008,0.256
MAC000008,0.245
MAC000008,0.247
MAC000008,0.26
MAC000008,0.321
MAC000008,0.588
MAC000008,0.491
MAC000008,0.497
MAC000008,0.49
MAC000008,0.467
MAC000008,0.469
MAC000008,0.474
MAC000008,0.595
MAC000008,0.564
MAC000008,0.53
MAC000008,0.54
MAC000008,0.432
MAC000008,0.435
MAC000008,0.436
MAC000008,0.333
MAC000008,0.337
MAC000008,0.324
MAC000008,0.282
MAC000008,0.303
MAC000008,0.286
MAC000008,0.302
MAC000008,0.29
MAC000008,0.321
MAC000008,0.303
MAC000008,0.283
MAC000008,0.288
MAC000008,0.272
MAC000008,0.283
MAC000008,0.27
MAC000008,0.326
MAC000008,1.335
MAC000008,1.288
MAC000008,0.716
MAC000008,0.948
MAC000008,0.527
MAC000008,0.56
MAC000008,0.48
MAC000008,0.34
MAC000008,0.222
MAC000008,0.326
MAC000008,0.935
MAC000008,0.316
MAC000008,0.398
MAC000008,0.542
MAC000008,0.547
MAC000008,0.544
MAC000008,0.496
MAC000008,0.472
MAC000008,1.077
MAC000008,0.852
MAC000008,1.003
MAC000008,0.854
MAC000008,0.784
MAC000008,0.781
MAC000008,0.7
MAC000008,0.459
MAC000008,0.43
MAC000008,0.337
MAC000008,0.367
MAC000008,0.318
MAC000008,0.299
MAC000008,0.268
MAC000008,0.291
MAC000008,0.285
MAC000008,0.253
MAC000008,0.287
MAC000008,0.261
MAC000008,0.273
MAC000008,0.262
MAC000008,0.269
MAC000008,0.278
MAC000008,0.265
MAC000008,0.257
MAC000008,0.302
MAC000008,0.359
MAC000008,1.091
MAC000008,0.466
MAC000008,0.433
MAC000008,0.738
MAC000008,0.552
MAC000008,0.583
MAC000008,0.574
MAC000008,0.53
MAC000008,0.31
MAC000008,0.333
MAC000008,0.386
MAC000008,0.387
MAC000008,0.373
MAC000008,0.88
MAC000008,0.529
MAC000008,0.288
MAC000008,0.292
MAC000008,0.293
MAC000008,0.432
MAC000008,0.436
MAC000008,0.287
MAC000008,0.23
MAC000008,0.507
MAC000008,0.539
MAC000008,0.519
MAC000008,0.457
MAC000008,0.446
MAC000008,0.469
MAC000008,0.448
MAC000008,0.455
MAC000008,0.518
MAC000008,0.446
MAC000008,0.333
MAC000008,0.291
MAC000008,0.312
MAC000008,0.287
MAC000008,0.296
MAC000008,0.296
MAC000008,0.309
MAC000008,0.307
MAC000008,0.318
MAC000008,0.293
MAC000008,0.272
MAC000008,0.296
MAC000008,0.283
MAC000008,0.304
MAC000008,0.274
MAC000008,0.324
MAC000008,0.584
MAC000008,0.391
MAC000008,0.321
MAC000008,0.465
MAC000008,0.316
MAC000008,0.282
MAC000008,0.329
MAC000008,0.265
MAC000008,0.25
MAC000008,0.55
MAC000008,1.024
MAC000008,0.482
MAC000008,0.346
MAC000008,0.555
MAC000008,0.547
MAC000008,0.485
MAC000008,0.537
MAC000008,0.525
MAC000008,0.438
MAC000008,0.47
MAC000008,0.464
MAC000008,0.493
MAC000008,0.529
MAC000008,0.608
MAC000008,1.1210001
MAC000008,0.721
MAC000008,0.836
MAC000008,0.75
MAC000008,0.727
MAC000008,0.872
MAC000008,0.35
MAC000008,0.504
MAC000008,0.57
MAC000008,0.628
MAC000008,0.55
MAC000008,0.544
MAC000008,0.446
MAC000008,0.289
MAC000008,0.298
MAC000008,0.264
MAC000008,0.292
MAC000008,0.281
MAC000008,0.307
MAC000008,0.277
MAC000008,0.298
MAC000008,0.302
MAC000008,0.28
MAC000008,0.344
MAC000008,0.434
MAC000008,0.404
MAC000008,0.354
MAC000008,0.326
MAC000008,0.449
MAC000008,1.252
MAC000008,0.491
MAC000008,0.414
MAC000008,0.392
MAC000008,0.3
MAC000008,0.352
MAC000008,0.33
MAC000008,0.351
MAC000008,0.385
MAC000008,0.296
MAC000008,0.282
MAC000008,0.274
MAC000008,0.376
MAC000008,0.399
MAC000008,0.383
MAC000008,0.456
MAC000008,0.531
MAC000008,0.541
MAC000008,0.501
MAC000008,0.444
MAC000008,0.468
MAC000008,0.363
MAC000008,0.359
MAC000008,0.645
MAC000008,1.084
MAC000008,0.329
MAC000008,0.593
MAC000008,0.559
MAC000008,0.547
MAC000008,0.529
MAC000008,0.534
MAC000008,0.426
MAC000008,0.259
MAC000008,0.274
MAC000008,0.298
MAC000008,0.363
MAC000008,0.265
MAC000008,0.238
MAC000008,0.248
MAC000008,0.255
MAC000008,0.28
MAC000008,0.3
MAC000008,0.347
MAC000008,0.489
MAC000008,0.388
MAC000008,0.38
MAC000008,0.382
MAC000008,0.552
MAC000008,0.543
MAC000008,0.657
MAC000008,0.679
MAC000008,0.403
MAC000008,0.441
MAC000008,0.371
MAC000008,0.385
MAC000008,0.318
MAC000008,0.344
MAC000008,0.309
MAC000008,0.332
MAC000008,0.327
MAC000008,0.447
MAC000008,0.416
MAC000008,0.374
MAC000008,0.391
MAC000008,0.565
MAC000008,0.432
MAC000008,0.45
MAC000008,0.392
MAC000008,0.42
MAC000008,0.475
MAC000008,0.477
MAC000008,0.512
MAC000008,0.408
MAC000008,0.639
MAC000008,0.434
MAC000008,0.345
MAC000008,0.275
MAC000008,0.28
MAC000008,0.282
MAC000008,0.282
MAC000008,0.271
MAC000008,0.257
MAC000008,0.248
MAC000008,0.26
MAC000008,0.246
MAC000008,0.219
MAC000008,0.253
MAC000008,0.253
MAC000008,0.25
MAC000008,0.269
MAC000008,0.281
MAC000008,0.521
MAC000008,0.351
MAC000008,0.329
MAC000008,0.266
MAC000008,0.232
MAC000008,0.262
MAC000008,0.266
MAC000008,0.249
MAC000008,0.246
MAC000008,0.314
MAC000008,0.298
MAC000008,0.289
MAC000008,0.314
MAC000008,0.517
MAC000008,0.353
MAC000008,0.451
MAC000008,0.454
MAC000008,0.43
MAC000008,0.48
MAC000008,0.526
MAC000008,0.526
MAC000008,0.854
MAC000008,0.596
MAC000008,0.732
MAC000008,0.583
MAC000008,0.543
MAC000008,0.414
MAC000008,0.373
MAC000008,0.38
MAC000008,0.388
MAC000008,0.361
MAC000008,0.336
MAC000008,0.264
MAC000008,0.283
MAC000008,0.267
MAC000008,0.267
MAC000008,0.277
MAC000008,0.253
MAC000008,0.268
MAC000008,0.245
MAC000008,0.27
MAC000008,0.261
MAC000008,0.232
MAC000008,0.254
MAC000008,0.281
MAC000008,0.282
MAC000008,0.245
MAC000008,0.271
MAC000008,0.243
MAC000008,0.241
MAC000008,0.358
MAC000008,0.743
MAC000008,0.832
MAC000008,0.843
MAC000008,0.901
MAC000008,0.332
MAC000008,0.313
MAC000008,0.331
MAC000008,0.279
MAC000008,0.273
MAC000008,0.286
MAC000008,0.622
MAC000008,0.484
MAC000008,0.275
MAC000008,0.27
MAC000008,0.228
MAC000008,0.288
MAC000008,0.28
MAC000008,0.29
MAC000008,0.42
MAC000008,0.46
MAC000008,0.497
MAC000008,0.545
MAC000008,0.512
MAC000008,0.513
MAC000008,0.555
MAC000008,0.593
MAC000008,0.433
MAC000008,0.465
MAC000008,0.351
MAC000008,0.308
MAC000008,0.325
MAC000008,0.295
MAC000008,0.314
MAC000008,0.31
MAC000008,0.318
MAC000008,0.287
MAC000008,0.305
MAC000008,0.287
MAC000008,0.296
MAC000008,0.261
MAC000008,0.286
MAC000008,0.273
MAC000008,0.293
MAC000008,0.292
MAC000008,0.299
MAC000008,0.283
MAC000008,0.28
MAC000008,0.423
MAC000008,0.405
MAC000008,0.432
MAC000008,0.398
MAC000008,0.292
MAC000008,0.293
MAC000008,0.235
MAC000008,0.311
MAC000008,0.281
MAC000008,0.279
MAC000008,0.243
MAC000008,0.278
MAC000008,0.296
MAC000008,0.313
MAC000008,0.632
MAC000008,1.007
MAC000008,0.313
MAC000008,0.303
MAC000008,0.61
MAC000008,0.606
MAC000008,0.616
MAC000008,0.628
MAC000008,0.647
MAC000008,0.448
MAC000008,0.551
MAC000008,1.102
MAC000008,0.429
MAC000008,0.556
MAC000008,0.647
MAC000008,0.524
MAC000008,0.589
MAC000008,0.585
MAC000008,0.337
MAC000008,0.29
MAC000008,0.297
MAC000008,0.304
MAC000008,0.329
MAC000008,0.282
MAC000008,0.282
MAC000008,0.278
MAC000008,0.29
MAC000008,0.26
MAC000008,0.28
MAC000008,0.281
MAC000008,0.308
MAC000008,0.291
MAC000008,0.504
MAC000008,0.524
MAC000008,0.299
MAC000008,0.278
MAC000008,0.286
MAC000008,0.298
MAC000008,0.268
MAC000008,0.298
MAC000008,0.308
MAC000008,0.406
MAC000008,0.352
MAC000008,0.364
MAC000008,0.348
MAC000008,0.561
MAC000008,1.245
MAC000008,0.637
MAC000008,0.905
MAC000008,0.731
MAC000008,0.706
MAC000008,0.513
MAC000008,0.506
MAC000008,0.496
MAC000008,0.489
MAC000008,0.458
MAC000008,0.528
MAC000008,0.694
MAC000008,0.657
MAC000008,0.656
MAC000008,0.642
MAC000008,0.586
MAC000008,1.275
MAC000008,0.877
MAC000008,0.333
MAC000008,0.542
MAC000008,0.573
MAC000008,0.528
MAC000008,0.555
MAC000008,0.566
MAC000008,0.417
MAC000008,0.26
MAC000008,0.289
MAC000008,0.263
MAC000008,0.254
MAC000008,0.256
MAC000008,0.282
MAC000008,0.265
MAC000008,0.364
MAC000008,0.335
MAC000008,0.447
MAC000008,0.515
MAC000008,0.468
MAC000008,0.484
MAC000008,0.468
MAC000008,0.473
MAC000008,0.511
MAC000008,0.98
MAC000008,0.759
MAC000008,0.742
MAC000008,0.651
MAC000008,0.929
MAC000008,0.78
MAC000008,0.781
MAC000008,0.783
MAC000008,0.731
MAC000008,0.604
MAC000008,0.431
MAC000008,0.448
MAC000008,0.407
MAC000008,0.447
MAC000008,0.467
MAC000008,0.492
MAC000008,0.463
MAC000008,0.436
MAC000008,0.557
MAC000008,0.466
MAC000008,0.458
MAC000008,0.447
MAC000008,0.445
MAC000008,0.473
MAC000008,0.483
MAC000008,0.429
MAC000008,0.423
MAC000008,0.303
MAC000008,0.193
MAC000008,0.197
MAC000008,0.295
MAC000008,0.242
MAC000008,0.19
MAC000008,0.227
MAC000008,0.202
MAC000008,0.233
MAC000008,0.22
MAC000008,0.207
MAC000008,0.185
MAC000008,0.212
MAC000008,0.21
MAC000008,0.346
MAC000008,0.758
MAC000008,0.699
MAC000008,0.628
MAC000008,0.592
MAC000008,0.599
MAC000008,0.511
MAC000008,0.236
MAC000008,0.225
MAC000008,0.232
MAC000008,0.198
MAC000008,0.226
MAC000008,0.222
MAC000008,0.19
MAC000008,0.228
MAC000008,0.251
MAC000008,0.187
MAC000008,0.197
MAC000008,0.335
MAC000008,0.319
MAC000008,0.352
MAC000008,0.589
MAC000008,0.769
MAC000008,0.662
MAC000008,0.565
MAC000008,0.562
MAC000008,0.613
MAC000008,0.437
MAC000008,0.289
MAC000008,0.39
MAC000008,0.421
MAC000008,0.52
MAC000008,0.328
MAC000008,0.262
MAC000008,0.247
MAC000008,0.207
MAC000008,0.232
MAC000008,0.194
MAC000008,0.227
MAC000008,0.221
MAC000008,0.224
MAC000008,0.237
MAC000008,0.224
MAC000008,0.21
MAC000008,0.167
MAC000008,0.273
MAC000008,0.215
MAC000008,0.196
MAC000008,0.165
MAC000008,0.488
MAC000008,0.323
MAC000008,0.28
MAC000008,0.52
MAC000008,0.598
MAC000008,0.805
MAC000008,0.661
MAC000008,0.472
MAC000008,0.49
MAC000008,0.482
MAC000008,0.498
MAC000008,0.668
MAC000008,0.72
MAC000008,0.6
MAC000008,0.49
MAC000008,0.267
MAC000008,0.196
MAC000008,0.207
MAC000008,0.154
MAC000008,0.243
MAC000008,0.386
MAC000008,0.485
MAC000008,0.622
MAC000008,0.588
MAC000008,0.371
MAC000008,0.346
MAC000008,0.387
MAC000008,0.383
MAC000008,0.525
MAC000008,0.504
MAC000008,0.443
MAC000008,0.599
MAC000008,0.714
MAC000008,0.589
MAC000008,0.54
MAC000008,0.482
MAC000008,0.287
MAC000008,0.274
MAC000008,0.287
MAC000008,0.301
MAC000008,0.296
MAC000008,0.307
MAC000008,0.333
MAC000008,0.252
MAC000008,0.272
MAC000008,0.274
MAC000008,0.299
MAC000008,0.427
MAC000008,0.552
MAC000008,0.401
MAC000008,0.324
MAC000008,0.383
MAC000008,0.407
MAC000008,0.349
MAC000008,0.324
MAC000008,0.301
MAC000008,0.351
MAC000008,0.33
MAC000008,0.37
MAC000008,0.274
MAC000008,0.254
MAC000008,0.368
MAC000008,0.529
MAC000008,0.6
MAC000008,0.524
MAC000008,0.462
MAC000008,0.439
MAC000008,0.781
MAC000008,0.741
MAC000008,0.514
MAC000008,0.648
MAC000008,0.75
MAC000008,0.423
MAC000008,0.438
MAC000008,0.462
MAC000008,0.427
MAC000008,0.441
MAC000008,0.362
MAC000008,0.281
MAC000008,0.377
MAC000008,0.296
MAC000008,0.288
MAC000008,0.292
MAC000008,0.259
MAC000008,0.22
MAC000008,0.255
MAC000008,0.22
MAC000008,0.253
MAC000008,0.239
MAC000008,0.234
MAC000008,0.248
MAC000008,0.238
MAC000008,0.234
MAC000008,0.262
MAC000008,0.221
MAC000008,0.242
MAC000008,0.234
MAC000008,0.226
MAC000008,0.249
MAC000008,0.251
MAC000008,0.275
MAC000008,0.413
MAC000008,0.333
MAC000008,0.407
MAC000008,0.384
MAC000008,0.37
MAC000008,0.315
MAC000008,0.344
MAC000008,0.379
MAC000008,0.408
MAC000008,0.423
MAC000008,0.498
MAC000008,0.647
MAC000008,0.672
MAC000008,0.599
MAC000008,0.551
MAC000008,0.341
MAC000008,0.318
MAC000008,0.284
MAC000008,0.318
MAC000008,0.341
MAC000008,0.425
MAC000008,0.41
MAC000008,0.467
MAC000008,0.4
MAC000008,0.385
MAC000008,0.369
MAC000008,0.361
MAC000008,0.342
MAC000008,0.319
MAC000008,0.327
MAC000008,0.307
MAC000008,0.335
MAC000008,0.312
MAC000008,0.323
MAC000008,0.33
MAC000008,0.319
MAC000008,0.331
MAC000008,0.325
MAC000008,0.332
MAC000008,0.311
MAC000008,0.318
MAC000008,0.318
MAC000008,0.259
MAC000008,0.301
MAC000008,0.286
MAC000008,0.294
MAC000008,0.385
MAC000008,0.541
MAC000008,0.737
MAC000008,0.632
MAC000008,0.411
MAC000008,0.375
MAC000008,0.396
MAC000008,0.366
MAC000008,0.385
MAC000008,0.383
MAC000008,0.699
MAC000008,0.655
MAC000008,0.591
MAC000008,0.589
MAC000008,0.538
MAC000008,0.291
MAC000008,0.326
MAC000008,0.314
MAC000008,0.314
MAC000008,0.407
MAC000008,0.418
MAC000008,0.396
MAC000008,0.518
MAC000008,0.826
MAC000008,0.763
MAC000008,0.66
MAC000008,0.653
MAC000008,0.832
MAC000008,0.801
MAC000008,0.681
MAC000008,0.605
MAC000008,0.662
MAC000008,0.488
MAC000008,0.296
MAC000008,0.319
MAC000008,0.297
MAC000008,0.328
MAC000008,0.316
MAC000008,0.301
MAC000008,0.301
MAC000008,0.315
MAC000008,0.292
MAC000008,0.332
MAC000008,0.419
MAC000008,0.268
MAC000008,0.255
MAC000008,0.333
MAC000008,0.803
MAC000008,0.699
MAC000008,0.668
MAC000008,0.558
MAC000008,0.546
MAC000008,0.592
MAC000008,0.493
MAC000008,0.331
MAC000008,0.34
MAC000008,0.406
MAC000008,0.528
MAC000008,0.735
MAC000008,1.303
MAC000008,0.595
MAC000008,0.512
MAC000008,0.773
MAC000008,0.694
MAC000008,0.649
MAC000008,0.653
MAC000008,0.68
MAC000008,0.545
MAC000008,0.949
MAC000008,0.665
MAC000008,0.855
MAC000008,0.781
MAC000008,0.576
MAC000008,0.448
MAC000008,0.377
MAC000008,0.345
MAC000008,0.447
MAC000008,0.375
MAC000008,0.35
MAC000008,0.344
MAC000008,0.328
MAC000008,0.341
MAC000008,0.34
MAC000008,0.341
MAC000008,0.38
MAC000008,0.357
MAC000008,0.326
MAC000008,0.346
MAC000008,0.339
MAC000008,0.326
MAC000008,0.338
MAC000008,0.343
MAC000008,0.328
MAC000008,0.321
MAC000008,0.324
MAC000008,0.547
MAC000008,0.66
MAC000008,0.34
MAC000008,0.352
MAC000008,0.623
MAC000008,0.632
MAC000008,0.572
MAC000008,0.627
MAC000008,0.334
MAC000008,0.303
MAC000008,0.31
MAC000008,0.35
MAC000008,0.289
MAC000008,0.317
MAC000008,0.309
MAC000008,0.295
MAC000008,0.336
MAC000008,0.443
MAC000008,0.628
MAC000008,0.495
MAC000008,0.554
MAC000008,0.51
MAC000008,0.66
MAC000008,0.64
MAC000008,0.571
MAC000008,0.547
MAC000008,0.57
MAC000008,0.323
MAC000008,0.333
MAC000008,0.267
MAC000008,0.259
MAC000008,0.294
MAC000008,0.271
MAC000008,0.292
MAC000008,0.264
MAC000008,0.235
MAC000008,0.229
MAC000008,0.234
MAC000008,0.24
MAC000008,0.229
MAC000008,0.261
MAC000008,0.247
MAC000008,0.251
MAC000008,0.243
MAC000008,0.226
MAC000008,0.233
MAC000008,0.245
MAC000008,0.223
MAC000008,0.377
MAC000008,0.204
MAC000008,0.125
MAC000008,0.128
MAC000008,0.143
MAC000008,0.11
MAC000008,0.144
MAC000008,0.129
MAC000008,0.144
MAC000008,0.168
MAC000008,0.152
MAC000008,0.114
MAC000008,0.144
MAC000008,0.133
MAC000008,0.131
MAC000008,0.128
MAC000008,0.142
MAC000008,0.139
MAC000008,0.21
MAC000008,0.139
MAC000008,0.122
MAC000008,0.178
MAC000008,0.163
MAC000008,0.143
MAC000008,0.141
MAC000008,0.199
MAC000008,0.112
MAC000008,0.163
MAC000008,0.131
MAC000008,0.128
MAC000008,0.135
MAC000008,0.153
MAC000008,0.213
MAC000008,0.165
MAC000008,0.169
MAC000008,0.148
MAC000008,0.167
MAC000008,0.123
MAC000008,0.146
MAC000008,0.136
MAC000008,0.179
MAC000008,0.149
MAC000008,0.22
MAC000008,0.196
MAC000008,0.149
MAC000008,0.132
MAC000008,0.137
MAC000008,0.12
MAC000008,0.144
MAC000008,0.118
MAC000008,0.136
MAC000008,0.154
MAC000008,0.161
MAC000008,0.12
MAC000008,0.144
MAC000008,0.118
MAC000008,0.136
MAC000008,0.128
MAC000008,0.129
MAC000008,0.123
MAC000008,0.144
MAC000008,0.118
MAC000008,0.136
MAC000008,0.128
MAC000008,0.128
MAC000008,0.122
MAC000008,0.208
MAC000008,0.157
MAC000008,0.152
MAC000008,0.201
MAC000008,0.126
MAC000008,0.129
MAC000008,0.145
MAC000008,0.111
MAC000008,0.14
MAC000008,0.195
MAC000008,0.116
MAC000008,0.141
MAC000008,0.116
MAC000008,0.14
MAC000008,0.141
MAC000008,0.127
MAC000008,0.142
MAC000008,0.138
MAC000008,0.121
MAC000008,0.212
MAC000008,0.171
MAC000008,0.2
MAC000008,0.156
MAC000008,0.136
MAC000008,0.127
MAC000008,0.133
MAC000008,0.178
MAC000008,0.206
MAC000008,0.145
MAC000008,0.108
MAC000008,0.156
MAC000008,0.155
MAC000008,0.135
MAC000008,0.132
MAC000008,0.114
MAC000008,0.137
MAC000008,0.126
MAC000008,0.123
MAC000008,0.127
MAC000008,0.144
MAC000008,0.108
MAC000008,0.143
MAC000008,0.127
MAC000008,0.125
MAC000008,0.127
MAC000008,0.143
MAC000008,0.134
MAC000008,0.169
MAC000008,0.128
MAC000008,0.19
MAC000008,0.132
MAC000008,0.146
MAC000008,0.11
MAC000008,0.145
MAC000008,0.13
MAC000008,0.136
MAC000008,0.13
MAC000008,0.145
MAC000008,0.112
MAC000008,0.142
MAC000008,0.124
MAC000008,0.127
MAC000008,0.14
MAC000008,0.132
MAC000008,0.145
MAC000008,0.131
MAC000008,0.128
MAC000008,0.132
MAC000008,0.138
MAC000008,0.141
MAC000008,0.143
MAC000008,0.115
MAC000008,0.154
MAC000008,0.249
MAC000008,0.281
MAC000008,0.248
MAC000008,0.115
MAC000008,0.145
MAC000008,0.127
MAC000008,0.118
MAC000008,0.139
MAC000008,0.117
MAC000008,0.138
MAC000008,0.158
MAC000008,0.145
MAC000008,0.127
MAC000008,0.144
MAC000008,0.109
